scene,frame,id,type,loc_x,loc_y,loc_z
0015,9,24,Pedestrian,2.6387869999999998,0.104333,69.73395
0015,10,24,Pedestrian,2.49935,-0.061360000000000005,68.581866
0015,11,24,Pedestrian,2.359913,-0.22705300000000003,67.429781
0015,12,24,Pedestrian,2.222066,-0.26819499999999996,66.223668
0015,13,24,Pedestrian,2.0283599999999997,0.013378999999999999,64.959935
0015,13,25,Pedestrian,-10.970376,0.756834,63.298839
0015,14,24,Pedestrian,1.8334650000000001,0.203742,63.75040799999999
0015,14,25,Pedestrian,-10.743222,0.8313159999999999,62.106116
0015,15,3,Cyclist,-1.314746,0.523185,61.37801700000001
0015,15,24,Pedestrian,1.636332,0.221543,62.571218
0015,15,25,Pedestrian,-10.516069,0.905799,60.913393000000006
0015,16,3,Cyclist,-0.995967,0.432662,60.218329000000004
0015,16,24,Pedestrian,1.438998,0.222045,61.352872999999995
0015,16,25,Pedestrian,-10.469672000000001,0.8262379999999999,59.766107999999996
0015,17,3,Cyclist,-0.677189,0.34213899999999997,59.058641
0015,17,24,Pedestrian,1.241663,0.222546,60.134529
0015,17,25,Pedestrian,-10.386826,0.853835,58.616935
0015,18,3,Cyclist,-0.356141,0.426291,57.892065
0015,18,24,Pedestrian,0.9937450000000001,0.324127,58.960910999999996
0015,18,25,Pedestrian,-10.303980000000001,0.881433,57.467762
0015,19,3,Cyclist,-0.035093,0.510443,56.725489
0015,19,24,Pedestrian,0.745827,0.425708,57.787293999999996
0015,19,25,Pedestrian,-10.199049,1.010147,56.31770699999999
0015,20,3,Cyclist,0.285825,0.5755319999999999,55.539281
0015,20,24,Pedestrian,0.497909,0.527288,56.613677
0015,20,25,Pedestrian,-10.094117,1.138862,55.167653
0015,21,3,Cyclist,0.5889840000000001,0.589859,54.33315699999999
0015,21,24,Pedestrian,0.24999000000000002,0.628869,55.440059
0015,21,25,Pedestrian,-10.016542,1.1770209999999999,54.009972999999995
0015,22,3,Cyclist,0.892142,0.604187,53.127033999999995
0015,22,24,Pedestrian,0.002072,0.73045,54.266442000000005
0015,22,25,Pedestrian,-9.938966,1.2151809999999998,52.852293
0015,23,3,Cyclist,1.195457,0.661881,51.974525
0015,23,24,Pedestrian,-0.253564,0.8404389999999999,53.119198
0015,23,25,Pedestrian,-9.86139,1.253341,51.694613000000004
0015,24,3,Cyclist,1.498772,0.719576,50.822016
0015,24,24,Pedestrian,-0.509201,0.950428,51.971954
0015,24,25,Pedestrian,-9.783814999999999,1.291501,50.536933000000005
0015,25,3,Cyclist,1.802087,0.77727,49.669507
0015,25,4,Cyclist,-1.870132,0.8281709999999999,52.126
0015,25,24,Pedestrian,-0.764838,1.060417,50.824709999999996
0015,25,25,Pedestrian,-9.706239,1.32966,49.379253000000006
0015,26,3,Cyclist,2.11065,0.978606,48.575183
0015,26,4,Cyclist,-1.522929,1.0608739999999999,51.074556
0015,26,24,Pedestrian,-1.0204739999999999,1.170406,49.677467
0015,26,25,Pedestrian,-9.538086999999999,1.538545,48.217603000000004
0015,27,3,Cyclist,2.4192139999999998,1.179943,47.48086
0015,27,4,Cyclist,-1.175727,1.293576,50.023112
0015,27,24,Pedestrian,-1.276111,1.2803950000000002,48.530223
0015,27,25,Pedestrian,-9.382132,1.555987,47.055683
0015,28,3,Cyclist,2.7239880000000003,1.092148,46.392818
0015,28,4,Cyclist,-0.8587969999999999,1.185033,48.967044
0015,28,24,Pedestrian,-1.526363,1.24468,47.324545
0015,28,25,Pedestrian,-9.226175999999999,1.5734299999999999,45.893762
0015,29,3,Cyclist,3.043448,1.0649819999999999,45.214339
0015,29,4,Cyclist,-0.541868,1.07649,47.910976
0015,29,24,Pedestrian,-1.776615,1.208966,46.118867
0015,29,25,Pedestrian,-9.070221,1.590873,44.731842
0015,30,3,Cyclist,3.3629089999999997,1.037816,44.035859
0015,30,4,Cyclist,-0.224939,0.9679469999999999,46.854907
0015,30,12,Cyclist,-10.501852,1.569569,35.372254
0015,30,24,Pedestrian,-2.0268669999999998,1.173251,44.913189
0015,30,25,Pedestrian,-8.914264999999999,1.608316,43.569922
0015,31,3,Cyclist,3.6826190000000003,0.9715020000000001,42.857154
0015,31,4,Cyclist,0.232589,1.063261,45.810781
0015,31,12,Cyclist,-10.486008,1.567977,34.66867
0015,31,24,Pedestrian,-2.277119,1.137537,43.707511
0015,31,25,Pedestrian,-8.746739,1.594208,42.446731
0015,32,3,Cyclist,4.002330000000001,0.9051870000000001,41.678447999999996
0015,32,4,Cyclist,0.6026630000000001,1.017703,44.758720000000004
0015,32,12,Cyclist,-10.470164,1.566386,33.965086
0015,32,24,Pedestrian,-2.52737,1.101823,42.501833000000005
0015,32,25,Pedestrian,-8.579213000000001,1.580099,41.323539000000004
0015,33,3,Cyclist,4.3199879999999995,0.860604,40.563835
0015,33,4,Cyclist,0.9727370000000001,0.972145,43.70666
0015,33,12,Cyclist,-10.45432,1.5647950000000002,33.261502
0015,33,25,Pedestrian,-8.411688,1.565991,40.200348
0015,34,3,Cyclist,4.637645,0.816021,39.449222
0015,34,4,Cyclist,1.384547,1.010777,42.635824
0015,34,12,Cyclist,-10.438475,1.563204,32.557919
0015,34,25,Pedestrian,-8.244162,1.551883,39.077157
0015,35,3,Cyclist,4.955303,0.771438,38.334609
0015,35,4,Cyclist,1.7963580000000001,1.049409,41.564987
0015,35,12,Cyclist,-10.422630999999999,1.561612,31.854335
0015,35,25,Pedestrian,-8.076636,1.537775,37.953965999999994
0015,36,3,Cyclist,5.2729610000000005,0.726855,37.219996
0015,36,4,Cyclist,2.2165049999999997,1.0284959999999999,40.494345
0015,36,12,Cyclist,-10.360464,1.533603,31.215656
0015,37,3,Cyclist,5.574572,0.70726,36.082384000000005
0015,37,4,Cyclist,2.636652,1.007582,39.423703
0015,37,12,Cyclist,-10.298297,1.505594,30.576978000000004
0015,38,3,Cyclist,5.876183999999999,0.687666,34.944773
0015,38,4,Cyclist,3.0261560000000003,1.028873,38.351225
0015,38,12,Cyclist,-10.236130000000001,1.477584,29.938299
0015,39,3,Cyclist,6.177795,0.668072,33.807161
0015,39,4,Cyclist,3.494726,1.0146959999999998,37.37409
0015,39,6,Cyclist,-1.169867,0.681398,44.147009000000004
0015,39,12,Cyclist,-10.128387,1.4843030000000002,29.27385
0015,39,14,Pedestrian,-6.99105,1.135536,35.208837
0015,40,3,Cyclist,6.479407,0.6484770000000001,32.669548999999996
0015,40,4,Cyclist,3.9632949999999996,1.00052,36.396955
0015,40,6,Cyclist,-0.6983189999999999,0.6855359999999999,43.326523
0015,40,12,Cyclist,-10.020644,1.4910219999999998,28.6094
0015,40,14,Pedestrian,-7.103708999999999,1.141632,34.224413
0015,41,3,Cyclist,6.776731,0.637784,31.586299
0015,41,4,Cyclist,4.431865,0.9863430000000001,35.41982
0015,41,6,Cyclist,-0.22676999999999997,0.689673,42.506037
0015,41,12,Cyclist,-9.912901,1.497741,27.944951
0015,41,14,Pedestrian,-7.216369,1.147729,33.239989
0015,42,3,Cyclist,7.074056,0.627091,30.503048
0015,42,4,Cyclist,4.887986,0.9427399999999999,34.494972
0015,42,6,Cyclist,0.24477800000000002,0.69381,41.685551000000004
0015,42,12,Cyclist,-9.805158,1.5044600000000001,27.280501
0015,42,14,Pedestrian,-7.329028999999999,1.153826,32.255565999999995
0015,43,3,Cyclist,7.3713809999999995,0.616398,29.419797999999997
0015,43,4,Cyclist,5.344107,0.8991379999999999,33.570124
0015,43,5,Pedestrian,-3.7057379999999998,1.013283,32.372295
0015,43,6,Cyclist,0.716326,0.697947,40.865065
0015,43,8,Pedestrian,-6.9977339999999995,1.1214629999999999,29.784954
0015,43,12,Cyclist,-9.675494,1.453567,26.60159
0015,43,14,Pedestrian,-7.441689,1.159922,31.271141999999998
0015,44,3,Cyclist,7.668705,0.605705,28.336546999999996
0015,44,4,Cyclist,5.800228,0.855535,32.645276
0015,44,5,Pedestrian,-3.517614,0.994099,31.468234999999996
0015,44,6,Cyclist,1.2038799999999998,0.6306229999999999,40.131826000000004
0015,44,8,Pedestrian,-6.817381,1.09769,28.861131
0015,44,12,Cyclist,-9.545238000000001,1.4487290000000002,25.922923
0015,44,14,Pedestrian,-7.554349,1.1660190000000001,30.286719
0015,45,3,Cyclist,7.936128999999999,0.601741,27.314258000000002
0015,45,4,Cyclist,6.256349,0.811932,31.720429
0015,45,5,Pedestrian,-3.3294900000000003,0.974916,30.564176
0015,45,6,Cyclist,1.691171,0.542766,39.398478999999995
0015,45,8,Pedestrian,-6.637028,1.073916,27.937308
0015,45,12,Cyclist,-9.415381,1.412895,25.244091
0015,45,14,Pedestrian,-7.6423369999999995,1.186277,29.382546
0015,46,3,Cyclist,8.203552,0.597777,26.291968
0015,46,4,Cyclist,6.71247,0.768329,30.795581
0015,46,5,Pedestrian,-3.144175,1.026986,29.698493
0015,46,6,Cyclist,2.1801,0.5825319999999999,38.665807
0015,46,8,Pedestrian,-6.456674,1.050143,27.013486
0015,46,12,Cyclist,-9.285392,1.3873209999999998,24.565314
0015,46,14,Pedestrian,-7.730325,1.206536,28.478372999999998
0015,47,3,Cyclist,8.470975,0.593813,25.269679
0015,47,4,Cyclist,7.168591,0.724726,29.870733
0015,47,5,Pedestrian,-2.958739,1.088449,28.832859999999997
0015,47,6,Cyclist,2.670097,0.70548,37.933575
0015,47,8,Pedestrian,-6.323737,1.054972,26.146148999999998
0015,47,12,Cyclist,-9.155278,1.371486,23.886589
0015,47,14,Pedestrian,-7.818314,1.226795,27.574201000000002
0015,48,3,Cyclist,8.738398,0.589849,24.247389000000002
0015,48,4,Cyclist,7.624712,0.6811229999999999,28.945884999999997
0015,48,5,Pedestrian,-2.774901,1.025469,27.966569
0015,48,6,Cyclist,3.170569,0.528555,37.256163
0015,48,8,Pedestrian,-6.1908,1.059801,25.278812
0015,48,12,Cyclist,-8.977796000000001,1.378852,23.278593
0015,48,14,Pedestrian,-7.980842,1.270909,26.711288
0015,48,15,Pedestrian,-5.514566,1.236586,27.242014
0015,49,3,Cyclist,8.99713,0.60334,23.353968
0015,49,4,Cyclist,8.080833,0.637521,28.021037
0015,49,5,Pedestrian,-2.590913,0.974108,27.100339
0015,49,6,Cyclist,3.672509,0.46599399999999996,36.579357
0015,49,8,Pedestrian,-6.057862,1.0646309999999999,24.411475
0015,49,12,Cyclist,-8.800315,1.386217,22.670597
0015,49,14,Pedestrian,-8.143369999999999,1.315023,25.848376000000002
0015,49,15,Pedestrian,-5.661711,1.25232,26.529493
0015,50,3,Cyclist,9.255861999999999,0.6168319999999999,22.460546
0015,50,4,Cyclist,8.517403999999999,0.639286,27.244494
0015,50,5,Pedestrian,-2.406403,0.9634959999999999,26.234325
0015,50,6,Cyclist,4.174791,0.430022,35.902691
0015,50,8,Pedestrian,-5.913614,1.116962,23.594788
0015,50,12,Cyclist,-8.622833,1.3935819999999999,22.062601
0015,50,13,Pedestrian,-8.653041,1.155426,26.665343
0015,50,14,Pedestrian,-8.305898,1.359138,24.985463
0015,50,15,Pedestrian,-5.808856,1.268053,25.816971
0015,51,3,Cyclist,9.514594,0.630323,21.567125
0015,51,4,Cyclist,8.953975999999999,0.641051,26.467952
0015,51,5,Pedestrian,-2.219226,1.160497,25.369409
0015,51,6,Cyclist,4.6802269999999995,0.639674,35.227325
0015,51,8,Pedestrian,-5.7693650000000005,1.169294,22.7781
0015,51,10,Pedestrian,-12.993819,1.560149,27.315205
0015,51,11,Pedestrian,-13.057807,1.557087,26.731043
0015,51,12,Cyclist,-8.445352,1.4009479999999999,21.454604999999997
0015,51,13,Pedestrian,-8.774391,1.258728,25.827758
0015,51,14,Pedestrian,-8.468427,1.403252,24.12255
0015,51,15,Pedestrian,-5.9560010000000005,1.283787,25.10445
0015,52,3,Cyclist,9.761167,0.645558,20.719154999999997
0015,52,4,Cyclist,9.390547,0.6428159999999999,25.69141
0015,52,5,Pedestrian,-2.037794,1.177583,24.595304000000002
0015,52,6,Cyclist,5.216158,0.653219,34.625215000000004
0015,52,8,Pedestrian,-5.6251169999999995,1.221625,21.961413
0015,52,10,Pedestrian,-12.867183,1.5800370000000001,26.531426
0015,52,11,Pedestrian,-12.913281,1.570331,25.939666
0015,52,12,Cyclist,-8.244875,1.4033870000000002,20.904674
0015,52,13,Pedestrian,-8.895741000000001,1.3620299999999999,24.990174
0015,52,14,Pedestrian,-8.635652,1.451156,23.323895
0015,52,15,Pedestrian,-6.103146,1.299521,24.391929
0015,53,3,Cyclist,10.007741000000001,0.660794,19.871185
0015,53,4,Cyclist,9.827117999999999,0.6445810000000001,24.914867
0015,53,5,Pedestrian,-1.8563630000000002,1.194669,23.821199
0015,53,6,Cyclist,5.752089,0.666764,34.023106
0015,53,8,Pedestrian,-5.480868,1.273957,21.144726000000002
0015,53,9,Cyclist,10.392013,0.623375,31.818592
0015,53,10,Pedestrian,-12.740547,1.599926,25.747647
0015,53,11,Pedestrian,-12.768756,1.583575,25.14829
0015,53,12,Cyclist,-8.044398,1.405827,20.354743
0015,53,13,Pedestrian,-9.029977,1.3853799999999998,24.262629
0015,53,14,Pedestrian,-8.802877,1.499061,22.52524
0015,53,15,Pedestrian,-6.250291000000001,1.3152540000000001,23.679408
0015,54,3,Cyclist,10.254315,0.676029,19.023215
0015,54,4,Cyclist,10.263689999999999,0.646346,24.138325
0015,54,5,Pedestrian,-1.6749310000000002,1.211756,23.047094
0015,54,6,Cyclist,6.2880199999999995,0.680308,33.420996
0015,54,8,Pedestrian,-5.337395,1.2679639999999999,20.419885999999998
0015,54,9,Cyclist,10.406017,0.6224390000000001,31.061797
0015,54,10,Pedestrian,-12.613911,1.619815,24.963867
0015,54,11,Pedestrian,-12.62423,1.596818,24.356914
0015,54,12,Cyclist,-7.843921000000001,1.408267,19.804810999999997
0015,54,13,Pedestrian,-9.164213,1.40873,23.535085000000002
0015,54,14,Pedestrian,-8.970102,1.546966,21.726585
0015,54,15,Pedestrian,-6.397436,1.3309879999999998,22.966886
0015,55,3,Cyclist,10.500889,0.691264,18.175245
0015,55,4,Cyclist,10.700261,0.648112,23.361782
0015,55,5,Pedestrian,-1.4935,1.228842,22.272989000000003
0015,55,6,Cyclist,6.823950999999999,0.6938529999999999,32.818887
0015,55,8,Pedestrian,-5.193922,1.2619719999999999,19.695045
0015,55,9,Cyclist,10.420022,0.621503,30.305003000000003
0015,55,10,Pedestrian,-12.478123,1.620334,24.212331
0015,55,11,Pedestrian,-12.470572,1.608025,23.637869
0015,55,12,Cyclist,-7.643444000000001,1.410707,19.25488
0015,55,13,Pedestrian,-9.298449,1.43208,22.807541
0015,55,14,Pedestrian,-9.137328,1.59487,20.92793
0015,55,15,Pedestrian,-6.544581,1.3467209999999998,22.254365
0015,56,3,Cyclist,10.729951,0.69257,17.426481
0015,56,4,Cyclist,11.130552,0.648042,22.679137
0015,56,5,Pedestrian,-1.312068,1.2459280000000001,21.498884
0015,56,6,Cyclist,7.369806,0.669615,32.303182
0015,56,8,Pedestrian,-5.0504489999999995,1.2559790000000002,18.970205
0015,56,9,Cyclist,10.434027,0.620567,29.548209000000003
0015,56,10,Pedestrian,-12.342336,1.620854,23.460794
0015,56,11,Pedestrian,-12.316915,1.619232,22.918823
0015,56,12,Cyclist,-7.4429669999999994,1.413147,18.704949
0015,56,13,Pedestrian,-9.432685000000001,1.45543,22.079997
0015,56,14,Pedestrian,-9.277833,1.598393,20.2753
0015,56,15,Pedestrian,-6.691725999999999,1.362455,21.541844
0015,57,3,Cyclist,10.959013,0.693876,16.677718
0015,57,4,Cyclist,11.560844,0.6479729999999999,21.996493
0015,57,5,Pedestrian,-1.131509,1.240832,20.856724
0015,57,6,Cyclist,7.915661,0.6453760000000001,31.787478000000004
0015,57,8,Pedestrian,-4.906976,1.2499870000000002,18.245365
0015,57,9,Cyclist,10.435554,0.6207020000000001,28.874228999999996
0015,57,10,Pedestrian,-12.206548,1.6213739999999999,22.709257
0015,57,11,Pedestrian,-12.163257000000002,1.630439,22.199776999999997
0015,57,12,Cyclist,-7.251621000000001,1.413485,18.220145000000002
0015,57,13,Pedestrian,-9.566921,1.478781,21.352452
0015,57,14,Pedestrian,-9.418339,1.601916,19.62267
0015,57,15,Pedestrian,-6.838871000000001,1.3781889999999999,20.829323000000002
0015,58,3,Cyclist,11.188074,0.695182,15.928954999999998
0015,58,4,Cyclist,11.991135,0.647904,21.313848
0015,58,5,Pedestrian,-0.9509489999999999,1.2357360000000002,20.214564000000003
0015,58,6,Cyclist,8.461516,0.621138,31.271774
0015,58,8,Pedestrian,-4.758934,1.254944,17.631757
0015,58,9,Cyclist,10.437081,0.620837,28.200249
0015,58,10,Pedestrian,-12.068469,1.627166,22.092242000000002
0015,58,11,Pedestrian,-12.048133,1.6371950000000002,21.556169
0015,58,12,Cyclist,-7.060275,1.413824,17.735342000000003
0015,58,13,Pedestrian,-9.673058000000001,1.500847,20.625705
0015,58,14,Pedestrian,-9.558844,1.6054389999999998,18.970041000000002
0015,58,15,Pedestrian,-6.9991460000000005,1.422901,20.228285
0015,59,3,Cyclist,11.417136,0.696489,15.180191
0015,59,4,Cyclist,12.421427,0.647835,20.631204
0015,59,5,Pedestrian,-0.770389,1.23064,19.572404000000002
0015,59,6,Cyclist,9.007371000000001,0.596899,30.756069
0015,59,8,Pedestrian,-4.610892,1.259902,17.018148
0015,59,9,Cyclist,10.438609,0.6209720000000001,27.52627
0015,59,10,Pedestrian,-11.930389,1.632958,21.475227
0015,59,11,Pedestrian,-11.933008000000001,1.643951,20.912561
0015,59,12,Cyclist,-6.868929,1.4141629999999998,17.250538
0015,59,13,Pedestrian,-9.815747,1.508928,20.027157
0015,59,14,Pedestrian,-9.69935,1.608962,18.317411
0015,59,15,Pedestrian,-7.15942,1.4676129999999998,19.627247
0015,60,3,Cyclist,11.646198,0.6977949999999999,14.431428
0015,60,4,Cyclist,12.851718,0.647766,19.948559
0015,60,5,Pedestrian,-0.589829,1.225544,18.930244000000002
0015,60,6,Cyclist,9.553225,0.572661,30.240365
0015,60,8,Pedestrian,-4.46285,1.26486,16.40454
0015,60,9,Cyclist,10.440136,0.621107,26.852290000000004
0015,60,10,Pedestrian,-11.79231,1.63875,20.858211999999998
0015,60,11,Pedestrian,-11.817883,1.650708,20.268953
0015,60,12,Cyclist,-6.677583,1.414501,16.765735
0015,60,13,Pedestrian,-9.958436,1.517009,19.428607999999997
0015,60,14,Pedestrian,-9.839855,1.612485,17.664781
0015,60,15,Pedestrian,-7.319694999999999,1.512325,19.026208999999998
0015,61,3,Cyclist,11.87951,0.689185,13.770773000000002
0015,61,4,Cyclist,13.313920000000001,0.644556,19.332888
0015,61,5,Pedestrian,-0.409269,1.220448,18.288084
0015,61,6,Cyclist,10.09908,0.548423,29.724660999999998
0015,61,8,Pedestrian,-4.314808,1.2698180000000001,15.790932000000002
0015,61,9,Cyclist,10.447462,0.6060300000000001,26.303704999999997
0015,61,10,Pedestrian,-11.654231,1.6445419999999997,20.241196
0015,61,11,Pedestrian,-11.672988,1.6506189999999998,19.706723
0015,61,12,Cyclist,-6.4391680000000004,1.416888,16.382588000000002
0015,61,13,Pedestrian,-10.101125,1.52509,18.830059
0015,61,14,Pedestrian,-9.980361,1.616008,17.012151
0015,61,15,Pedestrian,-7.50196,1.518636,18.476491
0015,62,3,Cyclist,12.112822,0.6805760000000001,13.110119000000001
0015,62,4,Cyclist,13.776122,0.641346,18.717217
0015,62,5,Pedestrian,-0.22871,1.215352,17.645924
0015,62,6,Cyclist,10.706139,0.542996,29.314914
0015,62,8,Pedestrian,-4.144245,1.290074,15.229463
0015,62,9,Cyclist,10.454788,0.590953,25.755121
0015,62,10,Pedestrian,-11.516150999999999,1.650334,19.624181
0015,62,11,Pedestrian,-11.528092,1.6505310000000002,19.144494
0015,62,12,Cyclist,-6.200752,1.419275,15.99944
0015,62,13,Pedestrian,-10.243813000000001,1.533172,18.23151
0015,62,14,Pedestrian,-10.142093,1.623356,16.43476
0015,62,15,Pedestrian,-7.684225,1.524946,17.926772
0015,63,4,Cyclist,14.238323999999999,0.6381359999999999,18.101546
0015,63,5,Pedestrian,-0.050459,1.221068,17.121010000000002
0015,63,6,Cyclist,11.313198,0.53757,28.905167
0015,63,8,Pedestrian,-3.9736830000000003,1.310331,14.667995000000001
0015,63,9,Cyclist,10.462114,0.575876,25.206536
0015,63,10,Pedestrian,-11.363773,1.652708,19.100983
0015,63,11,Pedestrian,-11.383197000000001,1.650443,18.582264000000002
0015,63,12,Cyclist,-5.962337000000001,1.421662,15.616292999999999
0015,63,13,Pedestrian,-10.386502,1.541253,17.632960999999998
0015,63,14,Pedestrian,-10.303825,1.630703,15.857368
0015,63,15,Pedestrian,-7.866489,1.531256,17.377054
0015,64,4,Cyclist,14.700526000000002,0.634927,17.485875
0015,64,5,Pedestrian,0.12779200000000002,1.226784,16.596096
0015,64,6,Cyclist,11.920257000000001,0.532144,28.495419000000002
0015,64,8,Pedestrian,-3.80312,1.3305870000000002,14.106526
0015,64,9,Cyclist,10.463498,0.606985,24.69687
0015,64,10,Pedestrian,-11.211395,1.655081,18.577784
0015,64,11,Pedestrian,-11.238301,1.650355,18.020035
0015,64,12,Cyclist,-5.723922,1.424049,15.233145
0015,64,13,Pedestrian,-10.529191,1.549334,17.034413
0015,64,14,Pedestrian,-10.465557,1.638051,15.279976000000001
0015,64,15,Pedestrian,-8.048753999999999,1.537567,16.827336
0015,65,4,Cyclist,15.153062,0.64077,16.922262
0015,65,5,Pedestrian,0.306043,1.2325,16.071182
0015,65,6,Cyclist,12.527315,0.526718,28.085672
0015,65,8,Pedestrian,-3.6742480000000004,1.3403200000000002,13.615132999999998
0015,65,9,Cyclist,10.464883,0.638093,24.187204
0015,65,10,Pedestrian,-11.059016999999999,1.657454,18.054585
0015,65,11,Pedestrian,-11.093406,1.650267,17.457805
0015,65,12,Cyclist,-5.485506,1.4264350000000001,14.849998000000001
0015,65,13,Pedestrian,-10.67188,1.557415,16.435864000000002
0015,65,14,Pedestrian,-10.627289999999999,1.645399,14.702585000000001
0015,65,15,Pedestrian,-8.222299000000001,1.55287,16.369256
0015,66,5,Pedestrian,0.48429399999999995,1.238216,15.546268
0015,66,6,Cyclist,13.134374,0.521292,27.675925
0015,66,8,Pedestrian,-3.545377,1.3500530000000002,13.12374
0015,66,9,Cyclist,10.466268,0.669201,23.677539000000003
0015,66,10,Pedestrian,-10.906639,1.659827,17.531387
0015,66,11,Pedestrian,-10.94851,1.650179,16.895576000000002
0015,66,12,Cyclist,-5.247091,1.428822,14.466851
0015,66,13,Pedestrian,-10.796894,1.598088,15.979948
0015,66,14,Pedestrian,-10.78174,1.664198,14.306892000000001
0015,66,15,Pedestrian,-8.395844,1.568173,15.911176000000001
0015,67,5,Pedestrian,0.652108,1.253944,15.093301
0015,67,6,Cyclist,13.741432999999999,0.515865,27.266178000000004
0015,67,8,Pedestrian,-3.4165050000000003,1.3597860000000002,12.632347
0015,67,9,Cyclist,10.467653,0.700309,23.167873
0015,67,10,Pedestrian,-10.775105,1.6582029999999999,17.077168
0015,67,11,Pedestrian,-10.818177,1.6599220000000001,16.46121
0015,67,12,Cyclist,-5.008676,1.431209,14.083703
0015,67,13,Pedestrian,-10.921909,1.6387610000000001,15.524032
0015,67,14,Pedestrian,-10.93619,1.682997,13.911199
0015,67,15,Pedestrian,-8.569389,1.583476,15.453097
0015,68,5,Pedestrian,0.819923,1.269673,14.640334
0015,68,6,Cyclist,14.348491000000001,0.5104390000000001,26.856431
0015,68,8,Pedestrian,-3.272957,1.368633,12.246706
0015,68,9,Cyclist,10.462847,0.726425,22.763270000000002
0015,68,10,Pedestrian,-10.643571000000001,1.6565779999999999,16.62295
0015,68,11,Pedestrian,-10.687844,1.6696650000000002,16.026845
0015,68,12,Cyclist,-4.7702599999999995,1.4335959999999999,13.700556
0015,68,13,Pedestrian,-11.046923,1.679434,15.068117
0015,68,14,Pedestrian,-11.090641,1.7017959999999999,13.515506
0015,68,15,Pedestrian,-8.742935000000001,1.5987790000000002,14.995017
0015,69,5,Pedestrian,0.9877379999999999,1.285401,14.187368
0015,69,6,Cyclist,14.95555,0.505013,26.446684
0015,69,8,Pedestrian,-3.129409,1.37748,11.861064
0015,69,9,Cyclist,10.458039999999999,0.752541,22.358667
0015,69,10,Pedestrian,-10.512038,1.654953,16.168732000000002
0015,69,11,Pedestrian,-10.557511,1.679409,15.592479
0015,69,12,Cyclist,-4.510883,1.429923,13.422369
0015,69,13,Pedestrian,-11.172894,1.6986860000000001,14.638121
0015,69,14,Pedestrian,-11.245091,1.720595,13.119813
0015,69,15,Pedestrian,-8.91648,1.614083,14.536937
0015,70,5,Pedestrian,1.155553,1.30113,13.734401
0015,70,6,Cyclist,15.562609,0.499587,26.036936999999998
0015,70,8,Pedestrian,-2.9858599999999997,1.386327,11.475423
0015,70,9,Cyclist,10.453233,0.7786569999999999,21.954064000000002
0015,70,10,Pedestrian,-10.380504,1.653329,15.714513
0015,70,11,Pedestrian,-10.427178,1.689152,15.158114000000001
0015,70,12,Cyclist,-4.251505,1.426251,13.144182999999998
0015,70,13,Pedestrian,-11.298865,1.7179369999999998,14.208125
0015,70,15,Pedestrian,-9.074181,1.627065,14.200387
0015,71,5,Pedestrian,1.323367,1.316859,13.281433999999999
0015,71,6,Cyclist,16.169667999999998,0.49416099999999996,25.62719
0015,71,8,Pedestrian,-2.8423119999999997,1.395174,11.089782000000001
0015,71,9,Cyclist,10.448426,0.804773,21.549460999999997
0015,71,10,Pedestrian,-10.2297,1.6479279999999998,15.385357999999998
0015,71,11,Pedestrian,-10.285188,1.681966,14.840545
0015,71,12,Cyclist,-3.9921279999999997,1.4225780000000001,12.865996
0015,71,13,Pedestrian,-11.424837,1.7371880000000002,13.778129000000002
0015,71,15,Pedestrian,-9.231883,1.640048,13.863836
0015,72,5,Pedestrian,1.491182,1.3325870000000002,12.828467
0015,72,6,Cyclist,16.774074,0.458078,25.381201
0015,72,7,Pedestrian,-2.863131,1.395674,11.597831
0015,72,8,Pedestrian,-2.698763,1.404021,10.704139999999999
0015,72,9,Cyclist,10.466479,0.809615,21.268666
0015,72,10,Pedestrian,-10.078897,1.642527,15.056201999999999
0015,72,11,Pedestrian,-10.143199000000001,1.674781,14.522976000000002
0015,72,12,Cyclist,-3.73275,1.418906,12.587810000000001
0015,72,13,Pedestrian,-11.569644,1.742736,13.414709
0015,72,15,Pedestrian,-9.389585,1.6530310000000001,13.527285999999998
0015,73,5,Pedestrian,1.6631919999999998,1.337199,12.476899000000001
0015,73,6,Cyclist,17.378481,0.421995,25.135212
0015,73,7,Pedestrian,-2.726195,1.402065,11.292384
0015,73,8,Pedestrian,-2.549672,1.403446,10.423538
0015,73,9,Cyclist,10.484532000000002,0.814457,20.987871
0015,73,10,Pedestrian,-9.928094,1.637126,14.727047
0015,73,11,Pedestrian,-10.00121,1.6675950000000002,14.205407999999998
0015,73,12,Cyclist,-3.4733730000000005,1.415233,12.309623
0015,73,15,Pedestrian,-9.547286999999999,1.6660139999999999,13.190735
0015,74,5,Pedestrian,1.835203,1.341811,12.12533
0015,74,6,Cyclist,17.982886999999998,0.385912,24.889222
0015,74,7,Pedestrian,-2.58926,1.408457,10.986937
0015,74,8,Pedestrian,-2.400582,1.402871,10.142935000000001
0015,74,9,Cyclist,10.502585,0.819299,20.707076
0015,74,10,Pedestrian,-9.777289999999999,1.631725,14.397891
0015,74,11,Pedestrian,-9.859221,1.660409,13.887839000000001
0015,74,12,Cyclist,-3.181466,1.4154149999999999,12.132844
0015,74,15,Pedestrian,-9.718299,1.677705,12.934045
0015,75,5,Pedestrian,2.007214,1.346423,11.773762
0015,75,6,Cyclist,18.587294,0.349829,24.643233
0015,75,7,Pedestrian,-2.452325,1.4148479999999999,10.68149
0015,75,8,Pedestrian,-2.251491,1.402296,9.862333
